hue,value,chroma,srgb_r,srgb_g,srgb_b,cielab_l,cielab_a,cielab_b
7.5BG,6,19,0,0.724941479,0.751174171,68.24963838,-36.00305556,-14.5888191
7.5BG,6,20,0,0.730504623,0.760201702,68.75704373,-35.94892186,-15.09060355
7.5BG,6,21,0,0.735900449,0.769058166,69.24942545,-35.88823086,-15.58857326
7.5BG,6,22,0,0.741084443,0.777273378,69.71949216,-35.85303952,-16.02821892
7.5BG,6,23,0,0.746010208,0.784533097,70.16108685,-35.86288333,-16.37545562
7.5BG,6,24,0,0.750461578,0.79121306,70.56070921,-35.86222539,-16.70363492
7.5BG,6,25,0,0.75421002,0.797844806,70.90532529,-35.78155353,-17.10682855
7.5BG,6,26,0,0.757071876,0.804839969,71.1844888,-35.56590172,-17.65825602
7.5BG,7,1,0.649592949,0.698007452,0.693579249,71.59577622,-4.532774415,-0.91964664
7.5BG,7,2,0.594975095,0.711093129,0.702897917,71.59528571,-10.52294545,-2.338923791
7.5BG,7,3,0.543196169,0.72185218,0.711267339,71.59457083,-15.70101281,-3.604951691
7.5BG,7,4,0.492289137,0.730999278,0.719084067,71.59363879,-20.29392952,-4.779480071
7.5BG,7,5,0.438872338,0.739207134,0.726737074,71.59249521,-24.57348126,-5.922734277
7.5BG,7,6,0.375862899,0.747249025,0.734694251,71.59114197,-28.92394674,-7.106685956
7.5BG,7,7,0.289862685,0.755692203,0.743285997,71.58958503,-33.67592129,-8.382128097
7.5BG,7,8,0.143827887,0.764305517,0.752299764,71.58784831,-38.73317672,-9.717120673
7.5BG,7,9,0,0.772720629,0.761433552,72.04468841,-40.77071737,-10.33307867
7.5BG,7,10,0,0.780737597,0.770504773,72.73515808,-40.99827438,-10.56101032
7.5BG,7,11,0,0.788232104,0.779354333,73.38226581,-41.18272562,-10.82029253
7.5BG,7,12,0,0.795202035,0.787782022,73.98456796,-41.33908604,-11.08569667
7.5BG,7,13,0,0.801713069,0.795750534,74.54706488,-41.47772272,-11.3449983
7.5BG,7,14,0,0.808015097,0.803918631,75.09420138,-41.57730777,-11.65273628
7.5BG,7,15,0,0.81435811,0.812844716,75.64954122,-41.62405782,-12.05035722
7.5BG,7,16,0,0.820771259,0.822012355,76.211349,-41.66031505,-12.46910169
7.5BG,7,17,0,0.827102181,0.830713621,76.76249597,-41.72234317,-12.83745519
7.5BG,7,18,0,0.832771251,0.838566518,77.25585775,-41.77310864,-13.17406368
7.5BG,7,19,0,0.837469549,0.845598137,77.66834892,-41.77539633,-13.51783106
7.5BG,7,20,0,0.842322932,0.853074921,78.0957002,-41.76146245,-13.89872955
7.5BG,7,21,0,0.848311814,0.861932837,78.61958849,-41.77203361,-14.32161443
7.5BG,7,22,0,0.854437462,0.870650861,79.15209802,-41.80868191,-14.71035397
7.5BG,7,23,0,0.859511549,0.877616364,79.59067381,-41.85839186,-14.99974912
7.5BG,7,24,0,0.863571566,0.883212084,79.94143649,-41.89641556,-15.23361331
7.5BG,7,25,0,0.866907199,0.888215023,80.23257986,-41.89677614,-15.47572483
7.5BG,7,26,0,0.869568094,0.893006462,80.47099249,-41.83611443,-15.76773988
7.5BG,8,1,0.738644025,0.806368121,0.805218534,81.34459673,-5.90872297,-1.874433492
7.5BG,8,2,0.697236405,0.816815188,0.807366301,81.34651788,-10.64692911,-2.248771976
7.5BG,8,3,0.649714849,0.827306545,0.813026787,81.34694906,-15.54467483,-3.107396195
7.5BG,8,4,0.595370617,0.837725578,0.821121688,81.34629836,-20.57217558,-4.299919139
7.5BG,8,5,0.533259165,0.847914011,0.830545165,81.34497952,-25.67127252,-5.672387878
7.5BG,8,6,0.462595111,0.857612594,0.839953748,81.34350617,-30.72179177,-7.037977964
7.5BG,8,7,0.381122703,0.866610637,0.848313793,81.34229248,-35.60544783,-8.253318
7.5BG,8,8,0.276327333,0.875064627,0.855971851,81.3412324,-40.37763194,-9.367405996
7.5BG,8,9,0.062516385,0.883243318,0.863572035,81.34010563,-45.16849292,-10.47069797
7.5BG,8,10,0,0.891477563,0.871628144,81.96155854,-45.89765752,-10.64136887
7.5BG,8,11,0,0.899897915,0.880345183,82.66164963,-46.189356,-10.7756988
7.5BG,8,12,0,0.907808263,0.888873666,83.32071583,-46.43811954,-10.94357396
7.5BG,8,13,0,0.914606456,0.896410592,83.88778463,-46.63645231,-11.11312518
7.5BG,8,14,0,0.92080803,0.903270388,84.40427635,-46.81832429,-11.2655117
7.5BG,8,15,0,0.927124367,0.910162757,84.92895369,-47.01025764,-11.40875882
7.5BG,8,16,0,0.934027187,0.918341487,85.5063439,-47.17259209,-11.64446459
7.5BG,8,17,0,0.941620871,0.928574983,86.14973185,-47.26069838,-12.0548227
7.5BG,8,18,0,0.948719549,0.939197775,86.75816182,-47.26563498,-12.5667024
7.5BG,8,19,0,0.954342375,0.948514265,87.24625855,-47.2032712,-13.08138543
7.5BG,8,20,0,0.959611669,0.956976319,87.7012556,-47.16422644,-13.52968466
7.5BG,8,21,0,0.965778535,0.965372027,88.22195862,-47.2288867,-13.8691829
7.5BG,8,22,0,0.972595972,0.973849255,88.79086919,-47.35920906,-14.14564085
7.5BG,8,23,0,0.97954077,0.982447464,89.369361,-47.49455663,-14.42201643
7.5BG,8,24,0,0.986405118,0.991341042,89.94335687,-47.59923418,-14.74244292
7.5BG,9,1,0.848093767,0.913608431,0.907265639,91.08051913,-5.845943723,-1.136504302
7.5BG,9,2,0.797057663,0.926233712,0.913886548,91.08108124,-11.35305502,-2.120252126
7.5BG,9,3,0.741993894,0.93842273,0.921080275,91.0813117,-16.88728178,-3.177522688
7.5BG,9,4,0.681978564,0.95016033,0.928736048,91.08124091,-22.432749,-4.293060557
7.5BG,9,5,0.615211267,0.961486628,0.93680081,91.08089098,-27.99916678,-5.459835819
7.5BG,9,6,0.536879433,0.972660967,0.945429073,91.08025609,-33.7126141,-6.700324387
7.5BG,9,7,0.439493199,0.983702073,0.954564188,91.07935624,-39.59101959,-8.006875604
7.5BG,9,8,0.318721903,0.993535074,0.963154063,91.07834389,-45.03676839,-9.230468449
7.5BG,9,9,0.139712573,1,0.970463922,90.96495868,-49.45142829,-10.4353393
7.5BG,9,10,0,1,0.977819006,90.84833469,-50.06553915,-11.60000327
7.5BG,9,11,0,1,0.986427678,90.91097235,-49.44556253,-12.64535122
7.5BG,9,12,0,1,0.995264717,90.97595242,-48.80535716,-13.71709117
7.5BG,9,13,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,9,14,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,9,15,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,9,16,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,9,17,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,9,18,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,10,1,0.987351406,1,1,99.76239407,-1.064045047,-0.375417219
7.5BG,10,2,0.910566935,1,1,98.38608586,-7.41006968,-2.552509028
7.5BG,10,3,0.839604443,1,1,97.21750187,-13.06250512,-4.404380946
7.5BG,10,4,0.772234445,1,1,96.20244484,-18.19040821,-6.015449141
7.5BG,10,5,0.704420855,1,1,95.27528336,-23.06885457,-7.489025846
7.5BG,10,6,0.626563753,1,1,94.32917698,-28.25679808,-8.994683785
7.5BG,10,7,0.525737242,1,1,93.29244139,-34.2097726,-10.64684528
7.5BG,10,8,0.399440032,1,1,92.28937555,-40.26558264,-12.24760017
7.5BG,10,9,0.234374875,1,1,91.44718012,-45.60027385,-13.59332738
7.5BG,10,10,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,10,11,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5BG,10,12,0,1,1,91.01105548,-48.46075132,-14.29080901
7.5G,1,1,0.088160711,0.119477884,0.10934727,10.63539669,-4.358284458,0.556052792
7.5G,1,2,0.06408499,0.124712821,0.10463654,10.64011923,-8.176588973,1.388266504
7.5G,1,3,0.013798711,0.131682888,0.100009896,10.64550889,-13.89354605,2.172476478
7.5G,1,4,0,0.139039287,0.095894445,11.22704474,-16.46177718,3.738465944
7.5G,1,5,0,0.145973566,0.092586974,11.93989815,-17.69134964,5.34113576
7.5G,1,6,0,0.152051357,0.090348446,12.56891289,-18.63096869,6.612898936
7.5G,1,7,0,0.157165864,0.089264421,13.10247326,-19.33698596,7.53403125
7.5G,1,8,0,0.161504171,0.088999557,13.5580053,-19.87816592,8.197075643
7.5G,1,9,0,0.165214766,0.089204551,13.94920013,-20.30529083,8.687228908
7.5G,1,10,0,0.168354104,0.089662189,14.28101809,-20.64415946,9.051818844
7.5G,2,1,0.180243112,0.198254089,0.190903523,20.54468223,-2.446406831,0.500117109
7.5G,2,2,0.146173335,0.20707344,0.184387791,20.55124564,-7.947523122,1.552924448
7.5G,2,3,0.106512381,0.214610505,0.178882736,20.55683939,-13.21121257,2.431252108
7.5G,2,4,0.051191981,0.221207757,0.174233327,20.56166932,-18.33378747,3.162106373
7.5G,2,5,0,0.227096426,0.170310835,20.77112862,-21.83187549,4.088168833
7.5G,2,6,0,0.232421879,0.167002596,21.27197535,-22.74692243,5.361151163
7.5G,2,7,0,0.237309489,0.16421351,21.73380634,-23.54774253,6.481618023
7.5G,2,8,0,0.241938573,0.161878538,22.1734084,-24.26759913,7.48655097
7.5G,2,9,0,0.246430765,0.159939017,22.60203748,-24.92969015,8.403218185
7.5G,2,10,0,0.250756971,0.158307549,23.01607439,-25.54008226,9.242598531
7.5G,2,11,0,0.254853609,0.156932276,23.40886013,-26.09780378,10.00543848
7.5G,2,12,0,0.258629991,0.155915685,23.77206086,-26.58852048,10.66493116
7.5G,2,13,0,0.2620279,0.155329219,24.1003595,-27.00401011,11.20386751
7.5G,2,14,0,0.265048657,0.155017127,24.3930347,-27.35687549,11.64815278
7.5G,2,15,0,0.267730687,0.154833532,24.65310407,-27.66211305,12.02645896
7.5G,2,16,0,0.270232547,0.154842432,24.89639955,-27.93399,12.35023262
7.5G,2,17,0,0.272714886,0.155143191,25.13905907,-28.18447325,12.62548758
7.5G,2,18,0,0.275291406,0.15578917,25.39234509,-28.42305396,12.85907614
7.5G,3,1,0.263087782,0.2902069,0.279990367,30.76365178,-3.411826011,0.582403197
7.5G,3,2,0.22396898,0.300583817,0.270781616,30.77167469,-9.50739263,2.002051032
7.5G,3,3,0.17998881,0.309580321,0.263274167,30.77837831,-15.32472728,3.142910117
7.5G,3,4,0.125734449,0.317485232,0.257164194,30.7840392,-20.91774858,4.056333126
7.5G,3,5,0.036488003,0.324472536,0.252196941,30.78885572,-26.30328584,4.78566241
7.5G,3,6,0,0.33057275,0.248180251,31.18213239,-28.3842329,5.970864044
7.5G,3,7,0,0.335889726,0.24490522,31.6530944,-29.23448273,7.159772402
7.5G,3,8,0,0.340897429,0.242025242,32.09828652,-30.00633426,8.242686584
7.5G,3,9,0,0.345931762,0.239274163,32.54692197,-30.75917084,9.303723464
7.5G,3,10,0,0.350808696,0.236716791,32.98226192,-31.46935723,10.30966821
7.5G,3,11,0,0.355306983,0.234476893,33.38450151,-32.10679863,11.21467095
7.5G,3,12,0,0.359339927,0.232652788,33.74611981,-32.65898006,11.9945763
7.5G,3,13,0,0.362901408,0.231271076,34.06663383,-33.12677399,12.64625522
7.5G,3,14,0,0.366136552,0.230118294,34.35821022,-33.54141769,13.22067816
7.5G,3,15,0,0.369167672,0.228997568,34.63105826,-33.92919669,13.76275181
7.5G,3,16,0,0.371986254,0.227961057,34.88469788,-34.28666039,14.26413143
7.5G,3,17,0,0.374587025,0.227100634,35.11913588,-34.60844298,14.71114972
7.5G,3,18,0,0.37706611,0.226442767,35.34332981,-34.90365574,15.11223538
7.5G,3,19,0,0.379508083,0.225986695,35.56501528,-35.18159344,15.47820882
7.5G,3,20,0,0.381894085,0.225683708,35.78219546,-35.44354891,15.81406868
7.5G,3,21,0,0.384208602,0.225488309,35.99321408,-35.69087235,16.12471228
7.5G,3,22,0,0.386533305,0.225409221,36.2055854,-35.93158759,16.41896935
7.5G,3,23,0,0.388959163,0.225465027,36.42769869,-36.17397656,16.70527776
7.5G,3,24,0,0.391547641,0.225662633,36.66516216,-36.42390125,16.99009854
7.5G,4,1,0.350977738,0.390375779,0.374076403,41.22227171,-4.787466908,1.022872453
7.5G,4,2,0.313903001,0.400354411,0.365116403,41.22964246,-10.33686465,2.337381789
7.5G,4,3,0.271232828,0.40983644,0.356997349,41.23644342,-16.01581723,3.515528236
7.5G,4,4,0.220388989,0.41874463,0.349691757,41.24267977,-21.76340281,4.563667711
7.5G,4,5,0.154414235,0.42702635,0.343181472,41.24835438,-27.51777389,5.486705806
7.5G,4,6,0.032167984,0.434632454,0.337502596,41.25344363,-33.20265183,6.281281669
7.5G,4,7,0,0.441553807,0.332625137,41.74729207,-34.9462861,7.71521704
7.5G,4,8,0,0.447866923,0.328234617,42.27640124,-35.93587778,9.128274441
7.5G,4,9,0,0.453740187,0.324065059,42.76867091,-36.84555086,10.44823651
7.5G,4,10,0,0.459682188,0.320253406,43.26950618,-37.72364757,11.71872103
7.5G,4,11,0,0.465899856,0.317007842,43.79798952,-38.58034835,12.93533125
7.5G,4,12,0,0.471451731,0.314393056,44.27141834,-39.316649,13.97564485
7.5G,4,13,0,0.475645253,0.312353355,44.62860907,-39.870288,14.76688181
7.5G,4,14,0,0.479148781,0.310616184,44.92681582,-40.33055427,15.43008222
7.5G,4,15,0,0.482675248,0.308932126,45.2272671,-40.78613933,16.08623353
7.5G,4,16,0,0.486257704,0.307245883,45.53255617,-41.24369035,16.74696844
7.5G,4,17,0,0.489740856,0.305595602,45.82926605,-41.68555835,17.38855808
7.5G,4,18,0,0.492827666,0.304208254,46.09252617,-42.06993574,17.94473966
7.5G,4,19,0,0.495331875,0.303250264,46.30686059,-42.37041555,18.37137713
7.5G,4,20,0,0.497509114,0.302512121,46.49361329,-42.62511839,18.72828563
7.5G,4,21,0,0.499660327,0.301766572,46.67800151,-42.87661595,19.08239685
7.5G,4,22,0,0.501949608,0.301043606,46.87449637,-43.13922416,19.44865214
7.5G,4,23,0,0.504442703,0.300415062,47.08914782,-43.41527444,19.82466397
7.5G,4,24,0,0.506974741,0.299871738,47.30749362,-43.68928446,20.19252864
7.5G,4,25,0,0.509389412,0.299402836,47.51584404,-43.94689885,20.53573701
7.5G,4,26,0,0.511730248,0.299073084,47.71829399,-44.18904166,20.85058299
7.5G,4,27,0,0.514056836,0.298923366,47.92021144,-44.41945077,21.13847222
7.5G,4,28,0,0.516320664,0.298832357,48.11681679,-44.64010165,21.41055286
7.5G,4,29,0,0.518455088,0.298651208,48.30165595,-44.85258967,21.67958702
7.5G,4,30,0,0.520416755,0.298267716,48.47049002,-45.05869408,21.95593608
7.5G,5,1,0.451676864,0.491543589,0.47318271,51.58293947,-4.75170831,1.241063358
7.5G,5,2,0.409580201,0.503205679,0.462934619,51.59108646,-10.88894737,2.682240723
7.5G,5,3,0.367482703,0.513154116,0.454190967,51.59801823,-16.48762693,3.903767003
7.5G,5,4,0.323263034,0.521954267,0.446584799,51.604082,-21.74968685,4.958399348
7.5G,5,5,0.273303924,0.530085271,0.439747457,51.60959696,-26.89773245,5.898525048
7.5G,5,6,0.208446569,0.53812815,0.433159417,51.61497632,-32.29102357,6.796640853
7.5G,5,7,0.098843317,0.546317888,0.426543571,51.62041594,-38.12864833,7.691394203
7.5G,5,8,0,0.553885794,0.420556231,51.98240853,-41.1232757,9.049198705
7.5G,5,9,0,0.560391674,0.415696239,52.50382475,-42.12589894,10.49399728
7.5G,5,10,0,0.566860697,0.411230813,53.02497977,-43.08335707,11.87385818
7.5G,5,11,0,0.573977196,0.406523094,53.59991969,-44.10685588,13.35643722
7.5G,5,12,0,0.580583088,0.402194376,54.13417772,-45.0392556,14.71995366
7.5G,5,13,0,0.585767807,0.398851874,54.55398246,-45.75784288,15.7777448
7.5G,5,14,0,0.590335715,0.396161307,54.92526936,-46.36898971,16.67156659
7.5G,5,15,0,0.595114193,0.39366668,55.31533684,-46.98336044,17.55977364
7.5G,5,16,0,0.599957191,0.391166486,55.71078501,-47.59838679,18.45264941
7.5G,5,17,0,0.60453345,0.388607842,56.08345908,-48.18510652,19.31941811
7.5G,5,18,0,0.608573039,0.386289904,56.41213503,-48.70171122,20.08966049
7.5G,5,19,0,0.61195891,0.384468463,56.6881914,-49.12472244,20.7169026
7.5G,5,20,0,0.615002125,0.382945632,56.9368244,-49.49628017,21.26380814
7.5G,5,21,0,0.618025315,0.381479662,57.18400399,-49.86073003,21.79942087
7.5G,5,22,0,0.621118496,0.380047794,57.43717475,-50.2278555,22.33690264
7.5G,5,23,0,0.624261086,0.378703518,57.69483514,-50.59289881,22.8668051
7.5G,5,24,0,0.627228375,0.37758984,57.9387566,-50.92760338,23.34519891
7.5G,5,25,0,0.62984046,0.37677917,58.15416852,-51.21208496,23.74288092
7.5G,5,26,0,0.632207101,0.376002443,58.34909107,-51.47104938,24.10801032
7.5G,5,27,0,0.634494611,0.375043549,58.53653369,-51.73113509,24.48764665
7.5G,5,28,0,0.636871408,0.374199251,58.73190857,-51.99256609,24.86127963
7.5G,5,29,0,0.639462491,0.373787575,58.94702047,-52.25072977,25.20092736
7.5G,5,30,0,0.64223123,0.373733987,59.17842025,-52.50627147,25.51246714
7.5G,5,31,0,0.64511145,0.373889424,59.41988855,-52.76080799,25.80826004
7.5G,5,32,0,0.648070166,0.374184337,59.66834355,-53.01490152,26.09384441
7.5G,6,1,0.552270685,0.594158852,0.575890139,61.68651146,-4.77393608,1.115873291
7.5G,6,2,0.504572971,0.607765656,0.562406445,61.69636472,-11.66053316,2.96330756
7.5G,6,3,0.459037589,0.618910447,0.551864512,61.70417621,-17.66548764,4.394401136
7.5G,6,4,0.413742605,0.628402567,0.543443436,61.71057508,-23.06447066,5.525777784
7.5G,6,5,0.366168683,0.636855222,0.536355135,61.71609643,-28.11530003,6.46868117
7.5G,6,6,0.311935955,0.644833069,0.529638249,61.72131494,-33.11898814,7.357892229
7.5G,6,7,0.243538155,0.652669391,0.522638966,61.72659514,-38.28493578,8.284478811
7.5G,6,8,0.143589716,0.660171029,0.515919168,61.73164986,-43.47933377,9.169588603
7.5G,6,9,0,0.667215501,0.510037796,61.93505145,-47.07821399,10.24427397
7.5G,6,10,0,0.674167717,0.504521709,62.47152125,-48.13603139,11.77987479
7.5G,6,11,0,0.68125792,0.498917533,63.01945007,-49.19699775,13.33677819
7.5G,6,12,0,0.688043681,0.493704669,63.54526439,-50.18799305,14.80062647
7.5G,6,13,0,0.694153131,0.489348802,64.02087772,-51.04792513,16.06866404
7.5G,6,14,0,0.69977113,0.485513115,64.45936702,-51.81930295,17.20788871
7.5G,6,15,0,0.705145689,0.481788845,64.87875808,-52.55233685,18.30093444
7.5G,6,16,0,0.710419269,0.478173932,65.29063015,-53.26172322,19.36433796
7.5G,6,17,0,0.715647119,0.474762609,65.6999073,-53.94806752,20.39208983
7.5G,6,18,0,0.72067021,0.471637404,66.09397027,-54.59268927,21.35606454
7.5G,6,19,0,0.725336977,0.468833847,66.46059273,-55.18078582,22.23549213
7.5G,6,20,0,0.729648912,0.466237834,66.79933007,-55.72005022,23.04607771
7.5G,6,21,0,0.733669779,0.463754041,67.11492383,-56.2224651,23.80771842
7.5G,6,22,0,0.737583643,0.461490497,67.42282486,-56.69991156,24.52692445
7.5G,6,23,0,0.741511543,0.459536393,67.73322924,-57.15935456,25.20563776
7.5G,6,24,0,0.745260985,0.457710069,68.02965357,-57.59322339,25.84661908
7.5G,6,25,0,0.748651989,0.455811116,68.29662063,-57.99595585,26.45643415
7.5G,6,26,0,0.751792647,0.45382275,68.54287304,-58.3784426,27.04912674
7.5G,6,27,0,0.754864203,0.451829626,68.78350212,-58.75282699,27.63346765
7.5G,6,28,0,0.758097899,0.450132811,69.03852166,-59.12488333,28.19587013
7.5G,6,29,0,0.761607876,0.44892359,69.31791562,-59.49558325,28.72427065
7.5G,6,30,0,0.765043119,0.447765382,69.59136684,-59.85551783,29.23687667
7.5G,6,31,0,0.768094086,0.446253573,69.83217433,-60.19714046,29.7521865
7.5G,6,32,0,0.770974946,0.444688993,70.05896233,-60.52479355,30.25488888
7.5G,6,33,0,0.773984511,0.443503932,70.29764839,-60.844162,30.72210193
7.5G,6,34,0,0.777304893,0.442981601,70.56402189,-61.15805161,31.1375408
7.5G,7,1,0.645240904,0.70120646,0.674401779,71.60501903,-6.301138395,1.767869107
7.5G,7,2,0.603239212,0.713124273,0.663433017,71.61302423,-12.13874919,3.218960935
7.5G,7,3,0.561617995,0.723687441,0.65351818,71.62017716,-17.58021072,4.526053549
7.5G,7,4,0.51914294,0.733281907,0.644442526,71.62668282,-22.75779112,5.717642085
7.5G,7,5,0.474266269,0.742213988,0.636015955,71.63271331,-27.79446176,6.818806288
7.5G,7,6,0.424885472,0.750723816,0.628069814,71.6384121,-32.80210306,7.851712431
7.5G,7,7,0.367567397,0.759016549,0.620448768,71.64390626,-37.8936404,8.836574991
7.5G,7,8,0.29511604,0.767300287,0.613001025,71.64932188,-43.20514976,9.792697013
7.5G,7,9,0.187598652,0.775647673,0.605656326,71.65471152,-48.80586581,10.72905359
7.5G,7,10,0,0.783715743,0.598620552,71.82526631,-53.22078534,11.87767238
7.5G,7,11,0,0.791230314,0.592078722,72.38519738,-54.36333853,13.56293264
7.5G,7,12,0,0.79835036,0.585947624,72.91684687,-55.42614798,15.14515437
7.5G,7,13,0,0.805260802,0.580149579,73.4342866,-56.43443805,16.65548191
7.5G,7,14,0,0.811963831,0.574843633,73.93835362,-57.38121656,18.0741887
7.5G,7,15,0,0.818383634,0.570166383,74.42353684,-58.25393267,19.37613154
7.5G,7,16,0,0.824277717,0.565963416,74.86967513,-59.04129588,20.55551439
7.5G,7,17,0,0.829523468,0.562028161,75.26596453,-59.74590388,21.62642871
7.5G,7,18,0,0.834538595,0.558234874,75.64484819,-60.41498478,22.65093503
7.5G,7,19,0,0.839691817,0.55454365,76.03528848,-61.08511508,23.67406739
7.5G,7,20,0,0.844815977,0.551125387,76.42480204,-61.73217389,24.65618011
7.5G,7,21,0,0.849666062,0.54811815,76.79457805,-62.32762383,25.55397143
7.5G,7,22,0,0.854096291,0.545367691,77.13235008,-62.86769502,26.37200142
7.5G,7,23,0,0.858010071,0.542756014,77.42996003,-63.3509463,27.11549323
7.5G,7,24,0,0.861400866,0.540578861,77.68819766,-63.76276789,27.7473004
7.5G,7,25,0,0.864407914,0.538997342,77.91872712,-64.10854219,28.26267669
7.5G,7,26,0,0.867637194,0.537259295,78.16610247,-64.48019181,28.81994527
7.5G,7,27,0,0.871548013,0.534780591,78.46407803,-64.9464389,29.53978668
7.5G,7,28,0,0.875761584,0.532448875,78.78654001,-65.42899396,30.27098239
7.5G,7,29,0,0.879838419,0.531107691,79.10228256,-65.84874107,30.86292019
7.5G,7,30,0,0.883691611,0.530120519,79.40174587,-66.2301905,31.3862637
7.5G,7,31,0,0.887320036,0.52873472,79.68177224,-66.60982882,31.93434483
7.5G,7,32,0,0.890789305,0.527099069,79.94819084,-66.98601864,32.49548308
7.5G,7,33,0,0.894178343,0.525532325,80.20852226,-67.35040065,33.03851685
7.5G,7,34,0,0.897547962,0.524171415,80.46808737,-67.70192866,33.55298611
7.5G,8,1,0.734371276,0.810707529,0.77466648,81.35877517,-8.335521095,2.300545693
7.5G,8,2,0.701873208,0.819959394,0.765466523,81.36510661,-12.77057729,3.49157602
7.5G,8,3,0.662510901,0.830239352,0.755296676,81.37209506,-17.88772853,4.802962642
7.5G,8,4,0.617159196,0.84092615,0.744708637,81.37933919,-23.4347377,6.162765173
7.5G,8,5,0.566744167,0.851461249,0.734284539,81.38644862,-29.14701923,7.495438641
7.5G,8,6,0.513125586,0.861218679,0.724844985,81.39292874,-34.66802106,8.694829211
7.5G,8,7,0.457475969,0.869884044,0.716865567,81.39851688,-39.76810146,9.70040935
7.5G,8,8,0.394937959,0.87803861,0.709399999,81.40375058,-44.75468864,10.63685618
7.5G,8,9,0.315537525,0.886237114,0.70152297,81.40913956,-49.97143053,11.62469671
7.5G,8,10,0.196011798,0.894505247,0.693573712,81.41456437,-55.4487901,12.61721233
7.5G,8,11,0,0.902694482,0.686092891,81.62958796,-59.4957466,13.86850054
7.5G,8,12,0,0.910384574,0.679258365,82.18749071,-60.63788111,15.56465569
7.5G,8,13,0,0.917310947,0.673041464,82.6903175,-61.65682933,17.09499684
7.5G,8,14,0,0.923879177,0.667008904,83.16699817,-62.61930043,18.55875068
7.5G,8,15,0,0.930476535,0.660870921,83.64594477,-63.57895409,20.03404011
7.5G,8,16,0,0.937015473,0.655199803,84.12319107,-64.49595528,21.43989031
